formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,gaji_rata2,rentang_gaji
069a82b0-e7ff-4d95-9f3b-29efd7b4481b,Kementerian Investasi/Badan Koordinasi Penanaman Modal,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Investasi/Badan Koordinasi Penanaman Modal | Pusat Pendidikan Dan Pelatihan,1,1,8000000,8500000,8250000.0,500000
8a01869291548667019155386a4764e0,Kementerian Kesehatan,CPNS,Putra/Putri Kalimantan,Analis Kebijakan Ahli Pertama,Kementerian Kesehatan | Direktorat Jenderal Tenaga Kesehatan | Direktorat Peningkatan Mutu Tenaga Kesehatan,1,1,5000000,7000000,6000000.0,2000000
7c43c8a3-c083-4f43-85a6-b64f966d1657,Kementerian Kesehatan,CPNS,Umum,Analis Kebijakan Ahli Pertama,Kementerian Kesehatan | Direktorat Jenderal Tenaga Kesehatan | Direktorat Peningkatan Mutu Tenaga Kesehatan,1,1,5000000,7000000,6000000.0,2000000
13f47c7c-32d4-4098-83a7-27b18afed5e0,Kementerian Kesehatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Kesehatan | Direktorat Jenderal Tenaga Kesehatan | Balai Besar Pelatihan Kesehatan Jakarta,1,1,7000000,10000000,8500000.0,3000000
61810193-3ce2-41d7-8e7f-197189a43537,Kementerian Kesehatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Kesehatan | Direktorat Jenderal Tenaga Kesehatan | Poltekkes Kemenkes Tanjungpinang | Pusat Penjaminan Mutu Dan Pengembangan Pendidikan,1,1,5000000,7000000,6000000.0,2000000
cf474d70-d5e0-46c7-8c68-16f674f59157,Kementerian Kesehatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Kesehatan | Direktorat Jenderal Tenaga Kesehatan | Poltekkes Kemenkes Bandung | Pusat Pengembangan Pendidikan,1,1,7500000,8700000,8100000.0,1200000
e3bc3cd4-a058-40cf-a8dc-a3e5e7fe9674,Kementerian Kesehatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Kesehatan | Direktorat Jenderal Tenaga Kesehatan | Poltekkes Kemenkes Kalimantan Timur | Pusat Pengembangan Pendidikan,2,1,5000000,7000000,6000000.0,2000000
008994ea-65e9-4020-942a-bbd277b4800e,Kementerian Ketenagakerjaan,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Ketenagakerjaan | Sekretariat Jenderal | Biro Organisasi Dan Sumber Daya Manusia Aparatur,1,0,7000000,8500000,7750000.0,1500000
11a6bfc6-9168-41b5-98dc-f943a4fe470f,Kementerian Ketenagakerjaan,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pelatihan Vokasi Dan Produktivitas | Direktorat Bina Instruktur Dan Tenaga Pelatihan,2,0,7000000,8500000,7750000.0,1500000
96259f61-b562-4e0f-9da2-25063ff2ed7c,Kementerian Ketenagakerjaan,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Hubungan Industrial Dan Jaminan Sosial Tenaga Kerja | Direktorat Bina Mediator Hubungan Industrial,2,0,7000000,8500000,7750000.0,1500000
d48d45e5-c269-4c5d-948b-77c9faf52d96,Kementerian Ketenagakerjaan,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Pengawasan Ketenagakerjaan Dan Keselamatan Dan Kesehatan Kerja | Direktorat Bina Pengawas Ketenagakerjaan Dan Penguji Keselamatan Dan Kesehatan Kerja,2,0,7000000,8500000,7750000.0,1500000
e2e9de00-347d-4cdb-8ea0-81d6812e899e,Kementerian Ketenagakerjaan,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Ketenagakerjaan | Direktorat Jenderal Pembinaan Penempatan Tenaga Kerja Dan Perluasan Kesempatan Kerja | Direktorat Bina Pengantar Kerja,2,0,7000000,8500000,7750000.0,1500000
db08c718-5e81-4f80-8b91-b03fcea8d52f,Kementerian Komunikasi dan Informatika,CPNS,Umum,Instruktur Ahli Pertama,Kementerian Komunikasi Dan Informatika | Badan Penelitian Dan Pengembangan Sumber Daya Manusia | Balai Pengembangan Sumber Daya Manusia Dan Penelitian Komunikasi Dan Informatika Banjarmasin,3,0,6500000,7200000,6850000.0,700000
08d0213b-be77-43ea-ac84-7d75d06ebb73,Kementerian Komunikasi dan Informatika,CPNS,Umum,Penata Kelola Sistem Dan Teknologi Informasi,Lembaga Penyiaran Publik Radio Republik Indonesia | Direktur Utama Lpp Rri | Direktorat Teknologi Dan Media Baru,4,1,5000000,5401700,5200850.0,401700
316cabfc-1f0e-45e3-8959-3e6554de9a98,Kementerian Komunikasi dan Informatika,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,"Kementerian Komunikasi Dan Informatika | Badan Penelitian Dan Pengembangan Sumber Daya Manusia | Pusat Penelitian Dan Pengembangan Sumber Daya, Perangkat Dan Penyelenggaraan Pos Dan Informatika",1,0,6500000,7200000,6850000.0,700000
422f4833-5fba-4d1e-9851-57315c14fba0,Kementerian Komunikasi dan Informatika,CPNS,Umum,Pranata Hubungan Masyarakat Ahli Pertama,Lembaga Penyiaran Publik Radio Republik Indonesia | Direktur Utama Lpp Rri | Direktorat Layanan Dan Pengembangan Usaha,5,1,5000000,5712700,5356350.0,712700
8a0384ba915598f4019155f5892e3abf,Kementerian Koperasi dan Usaha Kecil dan Menengah,CPNS,Putra/Putri Kalimantan,Arsiparis Ahli Pertama,Kementerian Koperasi Dan Usaha Kecil Dan Menengah | Sekretariat Kementerian Koperasi Dan Usaha Kecil Dan Menengah | Biro Umum Dan Keuangan,1,0,6624700,9690350,8157525.0,3065650
23bd288e-a8ad-4718-8874-08518d1d411f,Kementerian Koperasi dan Usaha Kecil dan Menengah,CPNS,Umum,Arsiparis Ahli Pertama,Kementerian Koperasi Dan Usaha Kecil Dan Menengah | Sekretariat Kementerian Koperasi Dan Usaha Kecil Dan Menengah | Biro Umum Dan Keuangan,1,0,6624700,9690350,8157525.0,3065650
8a0384b49150287401915409e77f28f8,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Lulusan Terbaik,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum Dan Perumahan Rakyat Wilayah Iv Bandung | Seksi Penyelenggaraan,1,1,9400000,10000000,9700000.0,600000
8a0384b4915028740191541943fd3266,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Lulusan Terbaik,Analis Pengembangan Kompetensi Asn Ahli Pertama,"Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Jalan, Perumahan Dan Pengembangan Infrastruktur Wilayah | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi",1,1,9400000,10000000,9700000.0,600000
8a0384b4915028740191541c11b133dd,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Penyandang Disabilitas,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Manajemen | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi,1,1,9400000,10000000,9700000.0,600000
0779bfcf-d7c2-4810-ad11-83e0e90d61ef,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum Dan Perumahan Rakyat Wilayah Iv Bandung | Seksi Penyelenggaraan,2,1,9400000,10000000,9700000.0,600000
6d504f53-bb40-4a97-8081-5caa25d37585,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Sumber Daya Air Dan Permukiman | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi,1,1,9400000,10000000,9700000.0,600000
7a1417e8-7574-4132-8d28-af2e23b4dab3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum Dan Perumahan Rakyat Wilayah Iii Jakarta | Seksi Penyelenggaraan,1,1,9400000,10000000,9700000.0,600000
7e1348ac-9795-4311-842b-28d7afe738ea,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum Dan Perumahan Rakyat Wilayah I Medan | Seksi Penyelenggaraan,1,1,9400000,10000000,9700000.0,600000
95eb4212-e6d9-434b-a9f1-80aca57c0b4e,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,"Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Jalan, Perumahan Dan Pengembangan Infrastruktur Wilayah | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi",2,1,9400000,10000000,9700000.0,600000
b074a0d1-1fbc-45e7-b53a-d00e1b259495,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Balai Pengembangan Kompetensi Pekerjaan Umum Dan Perumahan Rakyat Wilayah Ii Palembang | Seksi Penyelenggaraan,1,1,9400000,10000000,9700000.0,600000
d0a1505f-5f5a-4139-b80d-8a0c056ad422,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Manajemen | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi,3,1,9400000,10000000,9700000.0,600000
8a0384b4915028740191541d7d0034e4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Lulusan Terbaik,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Manajemen | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi,1,1,9700000,10300000,10000000.0,600000
19c29865-5bc9-488e-9708-f2ecd113eb5c,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Sumber Daya Air Dan Permukiman | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi,2,1,9700000,10300000,10000000.0,600000
582c3854-13d5-488d-9be9-5c09845e12c5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Manajemen | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi,1,1,9700000,10300000,10000000.0,600000
ce9f55b6-1c17-4a8c-bc19-1bb3270933e3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,"Kementerian Pekerjaan Umum Dan Perumahan Rakyat | Badan Pengembangan Sumber Daya Manusia | Pusat Pengembangan Kompetensi Jalan, Perumahan Dan Pengembangan Infrastruktur Wilayah | Bidang Manajemen Sistem Dan Pelaksanaan Pengembangan Kompetensi",2,1,9700000,10300000,10000000.0,600000
263a7a9f-e362-4f97-b968-f5a7c998a47c,Kementerian Perdagangan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Perdagangan | Sekretariat Jenderal | Pusat Pendidikan Dan Pelatihan Aparatur Perdagangan | Balai Pelatihan Aparatur Perdagangan Makassar,1,1,7798750,8338750,8068750.0,540000
aacc4214-fa5e-49d6-98fa-2ba9a9d2567a,Kementerian Perdagangan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Perdagangan | Sekretariat Jenderal | Pusat Pendidikan Dan Pelatihan Aparatur Perdagangan | Balai Pelatihan Aparatur Perdagangan Padang,1,1,7798750,8338750,8068750.0,540000
acd1ff01-b5fc-4335-b6be-e86b842741b2,Kementerian Perdagangan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Perdagangan | Sekretariat Jenderal | Pusat Pendidikan Dan Pelatihan Aparatur Perdagangan | Akademi Metrologi Dan Instrumentasi | Subbagian Administrasi Akademik Dan Kemahasiswaan,1,1,7934250,8474250,8204250.0,540000
8f729079-1407-4f63-8f8a-3241974222bd,Kementerian Perhubungan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Perhubungan | Badan Pengembangan Sumber Daya Manusia Perhubungan | Pusat Pengembangan Sumber Daya Manusia Aparatur Perhubungan | Bidang Pendidikan Dan Pelatihan Struktural Dan Fungsional,1,1,2785700,7380850,5083275.0,4595150
9d95c2f2-1bfd-4dda-9510-0e749faa7f53,Kementerian Perhubungan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Perhubungan | Badan Pengembangan Sumber Daya Manusia Perhubungan | Pusat Pengembangan Sumber Daya Manusia Aparatur Perhubungan | Bidang Pendidikan Dan Pelatihan Manajerial,1,1,2785700,7380850,5083275.0,4595150
b42ccaa6-5126-46a0-b596-99644d48271b,Kementerian Perhubungan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Perhubungan | Badan Pengembangan Sumber Daya Manusia Perhubungan | Pusat Pengembangan Sumber Daya Manusia Perhubungan Darat | Bidang Pendidikan,1,1,2785700,7380850,5083275.0,4595150
8a0282659168528c01916d959afc47f6,Kementerian Perindustrian,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kantor Pusat,3,1,7000000,8500000,7750000.0,1500000
26991112-703b-40f0-ad31-6daf84825061,Kementerian Pertanian,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Pertanian | Badan Penyuluhan Dan Pengembangan Sumber Daya Manusia Pertanian | Pusat Pelatihan Pertanian,2,0,3882902,9218052,6550477.0,5335150
5873e4e6-a35a-477c-aafa-86f1f47dc3fc,Kementerian Pertanian,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Pertanian | Badan Penyuluhan Dan Pengembangan Sumber Daya Manusia Pertanian | Politeknik Pembangunan Pertanian Bogor,4,0,3325752,8660902,5993327.0,5335150
6b2566a3-0804-4f86-b3f9-dc82c30b707f,Kementerian Pertanian,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Pertanian | Badan Penyuluhan Dan Pengembangan Sumber Daya Manusia Pertanian | Politeknik Pembangunan Pertanian Yogyakarta-Magelang,2,0,3325752,8660902,5993327.0,5335150
a57c3489-8cd3-48d9-a3b3-2a5b2f2766c9,Kementerian Pertanian,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Pertanian | Badan Penyuluhan Dan Pengembangan Sumber Daya Manusia Pertanian | Pusat Pendidikan Pertanian,4,0,3882902,9218052,6550477.0,5335150
a9347c3d-8eeb-400c-b270-f96f567f5a9f,Kementerian Pertanian,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Pertanian | Badan Penyuluhan Dan Pengembangan Sumber Daya Manusia Pertanian | Politeknik Pembangunan Pertanian Manokwari,2,0,3325752,8660902,5993327.0,5335150
49c5ecec-215a-459c-93ce-f067a43e8d1c,Kementerian Sekretariat Negara,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Kementerian Sekretariat Negara | Pusat Pengembangan Kompetensi Aparatur Sipil Negara,2,1,3398120,10872120,7135120.0,7474000
8a0282659168528c01916862b5fa0231,Lembaga Administrasi Negara ,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Lan Ri Jakarta,7,1,2785700,7920700,5353200.0,5135000
8a0282659168528c0191686f4da702a9,Lembaga Administrasi Negara ,CPNS,Lulusan Terbaik,Pengembang Teknologi Pembelajaran Ahli Pertama,Lan Ri Jakarta,2,1,2785700,7920700,5353200.0,5135000
8a0282659168528c0191687b9582036a,Lembaga Administrasi Negara ,CPNS,Putra/Putri Kalimantan,Pengembang Teknologi Pembelajaran Ahli Pertama,Lan Ri Jakarta,2,1,2785700,7920700,5353200.0,5135000
402c340f-6956-4db1-b4c2-92a0d63bcac9,Lembaga Administrasi Negara ,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Lembaga Administrasi Negara | Pusat Pelatihan Dan Pengembangan Dan Pemetaan Kompetensi Aparatur Sipil Negara,1,1,2785700,7920700,5353200.0,5135000
63da40c0-5f40-4c4f-b098-fa5e33b06636,Lembaga Administrasi Negara ,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Lembaga Administrasi Negara | Politeknik Sekolah Tinggi Ilmu Administrasi Lan Makassar,1,1,2785700,7920700,5353200.0,5135000
745492fa-292f-4cf5-ae90-b2e6c167e7da,Lembaga Administrasi Negara ,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Lembaga Administrasi Negara | Pusat Pelatihan Dan Pengembangan Dan Kajian Desentralisasi Dan Otonomi Daerah,1,1,2785700,7920700,5353200.0,5135000
c2f385f4-0bd5-48f0-b77f-92e6172dae22,Lembaga Administrasi Negara ,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Lembaga Administrasi Negara | Politeknik Sekolah Tinggi Ilmu Administrasi Lan Bandung,1,1,2785700,7920700,5353200.0,5135000
ee8dbe7b-b3fb-4794-8b48-591d215e75b2,Lembaga Administrasi Negara ,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Lembaga Administrasi Negara | Pusat Pelatihan Dan Pengembangan Dan Kajian Manajemen Pemerintahan,1,1,2785700,7920700,5353200.0,5135000
58f3cd7c-a682-498c-b378-af29566ef5c2,Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Lembaga Kebijakan Pengadaan Barang / Jasa Pemerintah | Pusat Pelatihan Sumber Daya Manusia Pengadaan Barang/Jasa,1,1,7638300,8649600,8143950.0,1011300
8a0282659168528c01916e1ae257704c,Mahkamah Agung RI,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,| Mahkamah Agung Ri,6,1,2785700,11192700,6989200.0,8407000
0c6efffe-84a1-4aa6-ba59-0cb40b7700d1,Pemerintah Kab. Aceh Utara,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Aceh Utara | Satuan Polisi Pamong Praja Dan Wilayatul Hisbah | Bidang Penegakan Perundang-Undangan Dan Kebijakan Daerah | Seksi Penyelidikan Dan Penyidikan,1,1,2785700,4575200,3680450.0,1789500
4c5a8de3-59d5-4e8c-8eb7-175583198bb9,Pemerintah Kab. Aceh Utara,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Aceh Utara | Satuan Polisi Pamong Praja Dan Wilayatul Hisbah | Bidang Ketentraman Dan Ketertiban Umum | Seksi Operasi Dan Pengendalian,1,1,2785700,4575200,3680450.0,1789500
fbeaea98-df8c-4094-bf1a-a58f209b13c9,Pemerintah Kab. Aceh Utara,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,"Pemerintah Kabupaten Aceh Utara | Satuan Polisi Pamong Praja Dan Wilayatul Hisbah | Bidang Penegakan Perundang-Undangan Dan Kebijakan Daerah | Seksi Penegakan, Pelanggaran Dan Pengawasan Perizinan",1,1,2785700,4575200,3680450.0,1789500
de58d68f-db79-4c10-99f3-c7ba030d580e,Pemerintah Kab. Agam,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Agam                                              | Dinas Pendidikan Dan Kebudayaan | Bidang Pembinaan Sekolah Dasar,1,0,3043120,4005378,3524249.0,962258
f2fc5f59-eaf2-4093-9f03-b0685ecebe85,Pemerintah Kab. Alor,CPNS,Umum,Penggerak Swadaya Masyarakat Ahli Pertama,Pemerintah Kabupaten Alor | Sekretariat Daerah | Asisten Pemerintahan Dan Kesejahteraan Rakyat | Bagian  Kesejahteraan Rakyat,1,1,2785700,3500000,3142850.0,714300
8a0384ba915598f4019155c0041b1a6e,Pemerintah Kab. Asahan,CPNS,Penyandang Disabilitas,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Asahan | Dinas Pendidikan | Bidang Pendidik Dan Tenaga Kependidikan,1,1,3000000,4000000,3500000.0,1000000
