formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,gaji_rata2,rentang_gaji
7247533a-1870-48d9-93a7-c13a23eec689,Pemerintah Kab. Asahan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Asahan | Dinas Pendidikan | Bidang Pendidik Dan Tenaga Kependidikan,1,0,3000000,4000000,3500000.0,1000000
362d7ce8-208a-4648-987f-b04b4f1443a4,Pemerintah Kab. Bandung,CPNS,Umum,Instruktur Ahli Pertama,Pemerintah Kab. Bandung | Dinas Ketenagakerjaan | Bidang Pelatihan Kerja Dan Produktivitas Tenaga Kerja,3,0,2785700,3000000,2892850.0,214300
8a01849d91446dd8019144816a010372,Pemerintah Kab. Banggai Kepulauan,CPNS,Penyandang Disabilitas,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,1,1,2700000,3000000,2850000.0,300000
8a01849d91446dd801914482bb1d04c8,Pemerintah Kab. Banggai Kepulauan,CPNS,Penyandang Disabilitas,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum Dan Kepegawaian,1,1,2700000,4500000,3600000.0,1800000
45cb1411-76ba-43dd-9acd-1d760110972f,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Administrasi Umum | Bagian Organisasi,1,1,2700000,3000000,2850000.0,300000
52b5b993-8e4d-4aa2-bbc5-252bbd77a240,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Dinas Kependudukan Dan Pencatatan Sipil | Sekretariat Dinas Kependudukan Dan Pencatatan Sipil | Sub Bagian Umum Dan Kepegawaian,1,1,2700000,4500000,3600000.0,1800000
5f6256cb-b57d-4ca6-8072-b41428fc6f35,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Dinas Lingkungan Hidup | Sekretariat Dinas Lingkungan Hidup | Sub Bagian Umum Dan Kepegawaian,1,1,2785700,4575200,3680450.0,1789500
60e4d751-a21e-47c7-a5cb-eed7ad1b62b2,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pertanian | Sekretariat Dinas Pertanian | Sub Bagian Umum Dan Kepegawaian,1,1,2785700,4575200,3680450.0,1789500
9752193e-4e33-4f97-956a-5e2d3e9efbd0,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Pengadaan Barang Dan Jasa | Sub Bagian Pengelolaan Layanan Pengadaan Secara Elektronik,1,1,2785700,4575200,3680450.0,1789500
9cff6e83-f163-4c99-8e27-fb15db3a9b4a,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Dinas Perikanan | Sekretariat Dinas Perikanan | Sub Bagian Umum Dan Kepegawaian,1,1,2700000,4500000,3600000.0,1800000
d13e52e8-7112-4031-80a8-8928051213df,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Arsiparis Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Badan Kesatuan Bangsa Dan Politik | Sekretariat Badan Kesatuan Bangsa Dan Politik | Sub Bagian Umum Dan Kepegawaian,1,1,2785700,4575200,3680450.0,1789500
e3d79c93-c1c0-4f2f-8fd0-d72776ab2cec,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Arsiparis Ahli Pertama,"Pemerintah Kabupaten Banggai Kepulauan | Dinas Perumahan, Kawasan Permukiman Dan Pertanahan | Sekretariat Dinas Perumahan, Kawasan Permukiman Dan Pertanahan | Sub Bagian Umum Dan Kepegawaian",1,1,2785700,4575200,3680450.0,1789500
0f6856fa-4c2f-4398-bc76-2baac87138ad,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan Dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi Pembinaantenaga Kependidikan Pendidikan Dasar,1,1,2700000,3000000,2850000.0,300000
2c425ec8-5ccf-4a16-a9d9-8ad73cd04901,Pemerintah Kab. Banggai Kepulauan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Banggai Kepulauan | Dinas Pendidikan Dan Kebudayaan | Bidang Pembinaan Ketenagaan | Seksi Pembinaan Tenaga Kependidikan Pendidikan Anak Usia Dini Dan Pendidikan Non Formal,1,1,2700000,3000000,2850000.0,300000
9e78000e-dab6-400b-9741-45e9d847fb5c,Pemerintah Kab. Banggai Laut,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kab. Banggai Laut | Satuan Polisi Pamong Praja | Bidang Perlindungan Masyarakat,2,0,3000000,4500000,3750000.0,1500000
acc8fb42-4cdb-4da5-bc48-e924b9e93c89,Pemerintah Kab. Banggai Laut,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kab. Banggai Laut | Satuan Polisi Pamong Praja | Bidang Penegakan Perda,2,0,3000000,4500000,3750000.0,1500000
d54c0bfe-b488-4908-ace0-33da5d867dda,Pemerintah Kab. Banggai Laut,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kab. Banggai Laut | Satuan Polisi Pamong Praja | Bidang Tibumtranmas,1,0,3000000,4500000,3750000.0,1500000
b6b513f6-98b4-443e-be72-459a5ae9b469,Pemerintah Kab. Barito Kuala,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,"Kabupaten Barito Kuala | Badan Kepegawaian, Pendidikan Dan Pelatihan | Bidang Diklat, Pengembangan Pegawai",1,0,2228560,2785700,2507130.0,557140
627cad03-b3d3-4da4-aab9-672ae28d2332,Pemerintah Kab. Barito Kuala,CPNS,Umum,Surveyor Pemetaan Ahli Pertama,"Kabupaten Barito Kuala | Badan Perencanaan Pembangunan, Penelitian Dan Pengembangan | Bidang Penelitian Dan Pengembangan",1,0,2228560,2785700,2507130.0,557140
0ef48697-5122-4609-90a2-e00f569b7a3f,Pemerintah Kab. Barito Utara,CPNS,Umum,Pengembang Buku Elektronik,Pemerintah Kabupaten Barito Utara | Dinas Kearsipan Dan Perpustakaan | Bidang Pengelolaan Layanan Pelestarian Bahan Pustaka,8,1,2500000,5000000,3750000.0,2500000
d638afbf-c4cc-4681-bfdb-9fd68e011071,Pemerintah Kab. Barito Utara,CPNS,Umum,Pengembang Buku Elektronik,Pemerintah Kabupaten Barito Utara | Dinas Kearsipan Dan Perpustakaan | Bidang Perpustakaan Dan Pembudayaan Gemar Membaca,8,1,2500000,5000000,3750000.0,2500000
6077febd-61af-4333-b828-9ca9ebb7e66a,Pemerintah Kab. Bengkayang,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Bengkayang | Dinas Pendidikan Dan Kebudayaan | Bidang Kurikulum Dan Mutu Pendidikan,1,1,2000000,5000000,3500000.0,3000000
8a0384c7915b4c4c01915e1c74ef1acd,Pemerintah Kab. Biak Numfor,CPNS,Orang Asli Papua (Oap),Analis Pengembangan Kompetensi Asn Ahli Pertama,Pemerintah Kabupaten Biak Numfor | Badan Kepegawaian Dan Pengembangan Sumber Daya Manusia | Kelompok Jabatan Fungsional,2,0,3000000,4000000,3500000.0,1000000
71e29cb8-f0ab-4dc7-838a-d3e723dae6d4,Pemerintah Kab. Biak Numfor,CPNS,Umum (Non Oap),Analis Pengembangan Kompetensi Asn Ahli Pertama,Pemerintah Kabupaten Biak Numfor | Badan Kepegawaian Dan Pengembangan Sumber Daya Manusia | Kelompok Jabatan Fungsional,1,0,3000000,4000000,3500000.0,1000000
bcab419c-2fee-4569-857b-2d345e0f03e0,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Bolaang Mongondow Timur | Dinas Pendidikan Dan Kebudayaan | Bidang Pembinaan Sekolah Menengah Pertama,1,1,3203600,5265000,4234300.0,2061400
ff978a41-4ccd-4ad5-b3f1-574eee59eea0,Pemerintah Kab. Bolaang Mongondow Timur,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Bolaang Mongondow Timur | Dinas Pendidikan Dan Kebudayaan | Bidang Pembinaan Sekolah Dasar,1,1,3203600,5265000,4234300.0,2061400
d4debd0d-b5db-485e-ada8-960bb56aaf4b,Pemerintah Kab. Brebes,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,"Pemerintah Kabupaten Brebes | Dinas Pendidikan, Pemuda Dan Olahraga | Kelompok Jabatan Fungsional",1,1,2228560,3175698,2702129.0,947138
811c6599-07df-4568-8890-84b1963a9abd,Pemerintah Kab. Bulukumba,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Daerah Kab.Bulukumba | Dinas Pendidikan Dan Kebudayaan | Bidang Pembinaan Pendidikan Anak Usia Dini Dan Pendidikan Non Formal,3,1,2206500,3201200,2703850.0,994700
97367214-c139-4762-a7bc-d349bf0323b8,Pemerintah Kab. Buru Selatan,CPNS,Umum,Penata Kependudukan Dan Keluarga Berencana Ahli Pertama,"Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Kesehatan,Pengendalian Penduduk Dan Keluarga Berencana | Bidang Pengendalian Penduduk Dan Keluarga Berencana",1,1,2800000,3500000,3150000.0,700000
03865a81-3aa0-443a-bc4e-f2d398e5f50f,Pemerintah Kab. Buru Selatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Pendidikan | Bidang Paud Dan Pendidikan Masyarakat | Seksi Pendidikan Masyarakat,1,1,2800000,3500000,3150000.0,700000
27436a66-8d2f-4779-a192-a3ed591765a4,Pemerintah Kab. Buru Selatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Pendidikan | Bidang Paud Dan Pendidikan Masyarakat | Seksi Pendidikan Anak Usia Dini,1,1,2800000,3500000,3150000.0,700000
33e1eefa-a8f3-4772-8c25-a64d99e0fb72,Pemerintah Kab. Buru Selatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Pendidikan | Bidang Sekolah Dasar | Seksi Pengembangan Dan Pendidikan Sekolah Dasar,1,1,2800000,3500000,3150000.0,700000
3975c4b7-2b21-45ab-b7a9-19e02990e4c3,Pemerintah Kab. Buru Selatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Pendidikan | Bidang Sekolah Menengah Pertama | Seksi Ketenagaan Sekolah Menengah Pertama,1,1,3200000,3500000,3350000.0,300000
3c3fdaf8-d9fd-46d3-b89b-812663740845,Pemerintah Kab. Buru Selatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Pendidikan | Bidang Sekolah Menengah Pertama | Seksi Pengembangan Dan Pendidikan Sekolah Menengah Pertama,1,1,2800000,3500000,3150000.0,700000
8a02826391606efe0191609d42f3167d,Pemerintah Kab. Buru Selatan,CPNS,Putra/Putri Daerah Tertinggal,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Satuan Polisi Pamong Praja | Bidang Ketertiban Umum Dan Ketentraman Masyarakat | Seksi Operasi Dan Pengendalian,1,1,2800000,3500000,3150000.0,700000
8a02826391606efe0191609ed81e17ab,Pemerintah Kab. Buru Selatan,CPNS,Putra/Putri Daerah Tertinggal,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Satuan Polisi Pamong Praja | Bidang Penegakan Peraturan Perundang-Undangan | Seksi Penyelidikan Dan Penyidikan,1,1,2800000,3500000,3150000.0,700000
8a02826391606efe0191609f1c4617d5,Pemerintah Kab. Buru Selatan,CPNS,Putra/Putri Daerah Tertinggal,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Satuan Polisi Pamong Praja | Bidang Perlindungan Masyarakat Dan Pemadam Kebakaran | Seksi Perlindungan Masyarakat,1,1,2800000,3500000,3150000.0,700000
0d701934-2991-4204-a016-5ba63bb2396b,Pemerintah Kab. Buru Selatan,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Satuan Polisi Pamong Praja | Bidang Ketertiban Umum Dan Ketentraman Masyarakat | Seksi Operasi Dan Pengendalian,3,1,2800000,3500000,3150000.0,700000
7cbbd174-78ee-4aca-b203-1a188038b7b0,Pemerintah Kab. Buru Selatan,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Satuan Polisi Pamong Praja | Bidang Penegakan Peraturan Perundang-Undangan | Seksi Penyelidikan Dan Penyidikan,3,1,2800000,3500000,3150000.0,700000
f2a8f8c7-eb3b-4237-8557-99075185de9e,Pemerintah Kab. Buru Selatan,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Satuan Polisi Pamong Praja | Bidang Perlindungan Masyarakat Dan Pemadam Kebakaran | Seksi Perlindungan Masyarakat,3,1,2800000,3500000,3150000.0,700000
9e0661e8-75d0-4af8-b8e0-5f72c432d58c,Pemerintah Kab. Buru Selatan,CPNS,Umum,Pranata Hubungan Masyarakat Ahli Pertama,Pemerintah Kabupaten Buru Selatan | Sekretariat Daerah | Dinas Komunikasi Dan Informatika | Bidang Manajeman Sistim Informasi Dan Penyelengaraan E-Government,1,1,2800000,3500000,3150000.0,700000
6d6df079-41fe-449f-a651-eccde141a89c,Pemerintah Kab. Cirebon,CPNS,Umum,Pengelola Pengadaan Barang dan Jasa Ahli Pertama,Pemerintah Kabupaten Cirebon | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Pengadaan Barang Dan Jasa | Sub Bagian Pengelolaan Pengadaan Barang Dan Jasa,7,1,2000000,5000000,3500000.0,3000000
8c3cf530-6d4d-4e6e-82cd-51b1b5109b5b,Pemerintah Kab. Dharmasraya,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Dharmasraya | Dinas Pendidikan | Bidang Pembinaan Pendidikan Dasar,1,0,2531558,2856018,2693788.0,324460
2dc57ebe-39dc-4bc7-a766-76f538305e31,Pemerintah Kab. Ende,CPNS,Umum,Instruktur Ahli Pertama,Pemerintah Kabupaten Ende | Dinas Transmigrasi Dan Tenaga Kerja | Unit Pelaksana Teknis Daerah Latihan Kerja,1,0,2000000,3000000,2500000.0,1000000
4cd07d19-4094-4407-883a-a1fe70d4f5ea,Pemerintah Kab. Enrekang,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Enrekang                                          | Dinas Pendidikan Dan Kebudayaan | Bidang Pembinaan Dan Pendidikan Dasar,1,1,2785500,3650400,3217950.0,864900
7c35c1be-73cf-4b4a-929b-ae7b18e3610d,Pemerintah Kab. Flores Timur,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Pemerintah Kabupaten Flores Timur | Badan Kepegawaian Dan Pengembangan Sumber Daya Manusia Daerah | Bidang Pengembangan Kompetensi Aparatur,1,1,3000000,6000000,4500000.0,3000000
8a01869291548667019154f4c0ca1a4e,Pemerintah Kab. Flores Timur,CPNS,Penyandang Disabilitas,Pengendali Konten Internet,Pemerintah Kabupaten Flores Timur | Dinas Komunikasi Dan Informatika | Bidang Penyelenggaraan E-Government,1,1,3000000,6000000,4500000.0,3000000
ae967ade-3703-469e-b447-0b2b546d6d84,Pemerintah Kab. Flores Timur,CPNS,Umum,Pengendali Konten Internet,Pemerintah Kabupaten Flores Timur | Dinas Penanaman Modal Dan Pelayanan Terpadu Satu Pintu | Kordinator Jf Dan Kelompok Jf Pelayanan Terpadu Satu Pintu,1,1,3000000,6000000,4500000.0,3000000
b360a2d2-c9c8-4496-b135-87c1b5f027d9,Pemerintah Kab. Flores Timur,CPNS,Umum,Pengendali Konten Internet,Pemerintah Kabupaten Flores Timur | Dinas Komunikasi Dan Informatika | Bidang Penyelenggaraan E-Government,1,1,3000000,6000000,4500000.0,3000000
e18d5cd2-d3ad-4a38-8a6c-d263727f784a,Pemerintah Kab. Flores Timur,CPNS,Umum,Pengendali Konten Internet,Pemerintah Kabupaten Flores Timur | Dinas Pariwisata Dan Kebudayaan | Bidang Pengembangan Produk Wisata,2,1,3000000,6000000,4500000.0,3000000
11beb8d1-6a2e-4c2a-9d07-f61e09faaa40,Pemerintah Kab. Gresik,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Gresik | Dinas Pendidikan,8,0,2780000,3400000,3090000.0,620000
2fdacbe2-c110-4474-993b-9ccb04419036,Pemerintah Kab. Grobogan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Grobogan | Dinas Pendidikan | Bidang Pembinaan Sd | Seksi Peserta Didik Dan Pembangunan Karakter Sd,1,0,3000000,4000000,3500000.0,1000000
ef640bf9-f19c-4532-aef4-76a5a4d97ebe,Pemerintah Kab. Grobogan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Grobogan | Dinas Pendidikan | Bidang Pembinaan Smp | Seksi Peserta Didik Dan Pembangunan Karakter Smp,1,0,3000000,4000000,3500000.0,1000000
3f1778a6-2c0c-45b9-9e70-215baf1658ef,Pemerintah Kab. Gunung Mas,CPNS,Umum,Penata Kelola Sistem Dan Teknologi Informasi,Pemerintah Kab. Gunung Mas | Badan Pendapatan Daerah | Bidang Pengendalian Dan Evaluasi Pendapatan Daerah | Sub Bidang Pengolahan Data Dan Sistem Informasi Pajak Dan Retribusi Daerah,1,0,2511500,4189900,3350700.0,1678400
0645f39d-9eba-4cb7-b3f3-a612ee7c279b,Pemerintah Kab. Halmahera Selatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kab. Halmahera Selatan | Dinas Pendidikan | Bidang Pembinaan Paud Dan Pendidikan Non Formal,1,1,2785700,6373200,4579450.0,3587500
c4fde10a-cb13-4e16-80a5-e52b7b767411,Pemerintah Kab. Halmahera Selatan,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kab. Halmahera Selatan | Dinas Pendidikan | Bidang Pembinaan Pendidikan Smp,1,1,2785700,6373200,4579450.0,3587500
d2a14f01-2730-4191-a5b6-14e799690b9e,Pemerintah Kab. Halmahera Timur,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kab. Halmahera Timur | Dinas Pendidikan,2,1,2785700,4575200,3680450.0,1789500
fa24a8e8-991e-4bb1-9e27-bc7311e13bca,Pemerintah Kab. Halmahera Utara,CPNS,Umum,Analis Pengembangan Kompetensi Asn Ahli Pertama,Pemerintah Kabupaten Halmahera Utara | Badan Kepegawaian Daerah Dan Pengembangan Sumber Daya Aparatur | Bidang Pengembangan Sumber Daya Aparatur,1,1,2785700,4575200,3680450.0,1789500
08bced1e-08f9-4775-b11b-51c1b5406cdb,Pemerintah Kab. Halmahera Utara,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,"Pemerintah Kabupaten Halmahera Utara | Dinas Satuan Polisi Pamong Praja | Bidang Penegakan Peraturan Daerah | Seksi Pembinaan, Pengawasan Dan Penyuluhan",1,0,2785700,4575200,3680450.0,1789500
17851127-83be-45ad-81ff-0eda2349b26c,Pemerintah Kab. Halmahera Utara,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kabupaten Halmahera Utara | Dinas Satuan Polisi Pamong Praja | Bidang Perlindungan Masyarakat | Seksi Pelatihan Dan Mobilisasi,1,0,2785700,4575200,3680450.0,1789500
11fef770-fa70-48c7-b68c-60ea14fe3d6c,Pemerintah Kab. Hulu Sungai Tengah,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Hulu Sungai Tengah | Dinas Pendidikan | Bidang Pembinaan Paud Dan Pendidikan Masyarakat | Seksi Pendidikan Masyarakat,1,1,2785700,5422378,4104039.0,2636678
8a03849a9149c64e019149df7cd8128e,Pemerintah Kab. Jember,CPNS,Penyandang Disabilitas,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Jember | Dinas Pendidikan | Bidang Pembinaan Sekolah Dasar,1,1,2922900,3513600,3218250.0,590700
9464af73-c5df-4266-814e-17e3ca2bb27a,Pemerintah Kab. Jember,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Jember | Dinas Pendidikan | Bidang Pembinaan Sekolah Dasar,1,1,2922900,3513600,3218250.0,590700
b4d54c0a-17a9-44af-842e-493c552c73e1,Pemerintah Kab. Jember,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Jember | Dinas Pendidikan | Bidang Pembinaan Sekolah Menengah Pertama,1,1,2922900,3513600,3218250.0,590700
f8688dab-bf33-4e69-9ac7-ab01ef0a5057,Pemerintah Kab. Jember,CPNS,Umum,Pengembang Teknologi Pembelajaran Ahli Pertama,Pemerintah Kabupaten Jember | Dinas Pendidikan | Bidang Pendidikan Anak Usia Dini (Paud) Dan Pendidikan Nonformal,1,1,2922900,3513600,3218250.0,590700
21de4fbc-4fb5-4abc-9230-7faf983dd146,Pemerintah Kab. Kapuas Hulu,CPNS,Umum,Polisi Pamong Praja Ahli Pertama,Pemerintah Kab. Kapuas Hulu | Satuan Polisi Pamong Praja | Bidang Perlindungan Masyarakat,1,1,2785700,3285700,3035700.0,500000
